NAME,FORMULA,DHF,ID,,
Ammonia,"NH3 (aq, 4 H2O)",-79.33,7664-41-7*807,,
Ammonia,"NH3 (aq, 5 H2O)",-79.63,7664-41-7*809,,
Ammonia,"NH3 (aq, 10 H2O)",-80.16,7664-41-7*815,,
Ammonia,"NH3 (aq, 20 H2O)",-80.38,7664-41-7*818,,
Ammonia,"NH3 (aq, 50 H2O)",-80.52,7664-41-7*822,,
Ammonia,"NH3 (aq, 100 H2O)",-80.56,7664-41-7*828,,
Ammonia,"NH3 (aq, 500 H2O)",-80.58,7664-41-7*833,,
Ammonia,"NH3 (aq, 1000 H2O)",-80.57,7664-41-7*839,,
Ammonia,"NH3 (aq, 5000 H2O)",-80.5,7664-41-7*844,,
Ammonia,"NH3 (aq, 10000 H2O)",-80.44,7664-41-7*850,,
Ammonia,"NH3 (aq, 50000 H2O)",-80.22,7664-41-7*855,,
Ammonia,"NH3 (aq, 100000 H2O)",-80.06,7664-41-7*861,,
Sulfuric acid,OS(O)(OH)2 (g),-729.7,7664-93-9*0,,
Sulfuric acid,"OS(O)(OH)2 (cr,l)",-813.88,7664-93-9*500,,
Sulfuric acid,OS(O)(OH)2 (aq),-909.16,7664-93-9*800,,
Sulfuric acid,"OS(O)(OH)2 (aq, 10 H2O)",-880.42,7664-93-9*815,,
Sulfuric acid,"OS(O)(OH)2 (aq, 12 H2O)",-882.03,7664-93-9*816,,
Sulfuric acid,"OS(O)(OH)2 (aq, 15 H2O)",-883.52,7664-93-9*817,,
Sulfuric acid,"OS(O)(OH)2 (aq, 20 H2O)",-884.81,7664-93-9*818,,
Sulfuric acid,"OS(O)(OH)2 (aq, 25 H2O)",-885.48,7664-93-9*819,,
Sulfuric acid,"OS(O)(OH)2 (aq, 30 H2O)",-885.88,7664-93-9*820,,
Sulfuric acid,"OS(O)(OH)2 (aq, 40 H2O)",-886.36,7664-93-9*821,,
Sulfuric acid,"OS(O)(OH)2 (aq, 50 H2O)",-886.67,7664-93-9*822,,
Sulfuric acid,"OS(O)(OH)2 (aq, 60 H2O)",-886.91,7664-93-9*823,,
Sulfuric acid,"OS(O)(OH)2 (aq, 70 H2O)",-887.1,7664-93-9*824,,
Sulfuric acid,"OS(O)(OH)2 (aq, 75 H2O)",-887.19,7664-93-9*825,,
Sulfuric acid,"OS(O)(OH)2 (aq, 80 H2O)",-887.26,7664-93-9*826,,
Sulfuric acid,"OS(O)(OH)2 (aq, 90 H2O)",-887.41,7664-93-9*827,,
Sulfuric acid,"OS(O)(OH)2 (aq, 100 H2O)",-887.53,7664-93-9*828,,
Sulfuric acid,"OS(O)(OH)2 (aq, 150 H2O)",-888.08,7664-93-9*829,,
Sulfuric acid,"OS(O)(OH)2 (aq, 200 H2O)",-888.52,7664-93-9*830,,
Sulfuric acid,"OS(O)(OH)2 (aq, 300 H2O)",-889.27,7664-93-9*831,,
Sulfuric acid,"OS(O)(OH)2 (aq, 400 H2O)",-889.87,7664-93-9*832,,
Sulfuric acid,"OS(O)(OH)2 (aq, 500 H2O)",-890.39,7664-93-9*833,,
Sulfuric acid,"OS(O)(OH)2 (aq, 600 H2O)",-890.88,7664-93-9*834,,
Sulfuric acid,"OS(O)(OH)2 (aq, 700 H2O)",-891.25,7664-93-9*835,,
Sulfuric acid,"OS(O)(OH)2 (aq, 750 H2O)",-891.44,7664-93-9*836,,
Sulfuric acid,"OS(O)(OH)2 (aq, 800 H2O)",-891.62,7664-93-9*837,,
Sulfuric acid,"OS(O)(OH)2 (aq, 900 H2O)",-891.95,7664-93-9*838,,
Sulfuric acid,"OS(O)(OH)2 (aq, 1000 H2O)",-892.24,7664-93-9*839,,
Sulfuric acid,"OS(O)(OH)2 (aq, 1500 H2O)",-893.42,7664-93-9*840,,
Sulfuric acid,"OS(O)(OH)2 (aq, 2000 H2O)",-894.37,7664-93-9*841,,
Sulfuric acid,"OS(O)(OH)2 (aq, 3000 H2O)",-895.84,7664-93-9*842,,
Sulfuric acid,"OS(O)(OH)2 (aq, 4000 H2O)",-897.01,7664-93-9*843,,
Sulfuric acid,"OS(O)(OH)2 (aq, 5000 H2O)",-897.86,7664-93-9*844,,
Sulfuric acid,"OS(O)(OH)2 (aq, 6000 H2O)",-898.59,7664-93-9*845,,
Sulfuric acid,"OS(O)(OH)2 (aq, 7000 H2O)",-899.22,7664-93-9*846,,
Sulfuric acid,"OS(O)(OH)2 (aq, 7500 H2O)",-899.51,7664-93-9*847,,
Sulfuric acid,"OS(O)(OH)2 (aq, 8000 H2O)",-899.77,7664-93-9*848,,
Sulfuric acid,"OS(O)(OH)2 (aq, 9000 H2O)",-900.23,7664-93-9*849,,
Sulfuric acid,"OS(O)(OH)2 (aq, 10000 H2O)",-900.65,7664-93-9*850,,
Sulfuric acid,"OS(O)(OH)2 (aq, 20000 H2O)",-903.22,7664-93-9*852,,
Sulfuric acid,"OS(O)(OH)2 (aq, 50000 H2O)",-905.92,7664-93-9*855,,
Sulfuric acid,"OS(O)(OH)2 (aq, 100000 H2O)",-907.22,7664-93-9*861,,
Sulfuric acid,"OS(O)(OH)2 (aq, 115 H2O)",-887.71,7664-93-9*893,,
Sulfuric acid,"OS(O)(OH)2 (aq, 2500 H2O)",-895.16,7664-93-9*898,,
Sulfuric acid,"OS(O)(OH)2 (aq, 45 H2O)",-886.52,7664-93-9*906,,
Sulfuric acid,"OS(O)(OH)2 (aq, 1250 H2O)",-892.87,7664-93-9*954,,
Oxosulfur,[SO]+ (g),999.86,767269-11-4*0,,
Nitric acid,HON(O)O (g),-134.12,7697-37-2*0,,
Nitric acid,"HON(O)O (cr,l)",-173.22,7697-37-2*500,,
Nitric acid,HON(O)O (aq),-206.51,7697-37-2*800,,
Nitric acid,"HON(O)O (aq, 1 H2O)",-186.78,7697-37-2*801,,
Nitric acid,"HON(O)O (aq, 2 H2O)",-193.71,7697-37-2*803,,
Nitric acid,"HON(O)O (aq, 3 H2O)",-197.72,7697-37-2*805,,
Nitric acid,"HON(O)O (aq, 4 H2O)",-200.26,7697-37-2*807,,
Nitric acid,"HON(O)O (aq, 5 H2O)",-201.92,7697-37-2*809,,
Nitric acid,"HON(O)O (aq, 7 H2O)",-203.74,7697-37-2*812,,
Nitric acid,"HON(O)O (aq, 10 H2O)",-204.97,7697-37-2*815,,
Nitric acid,"HON(O)O (aq, 15 H2O)",-205.66,7697-37-2*817,,
Nitric acid,"HON(O)O (aq, 20 H2O)",-205.89,7697-37-2*818,,
Nitric acid,"HON(O)O (aq, 25 H2O)",-205.97,7697-37-2*819,,
Nitric acid,"HON(O)O (aq, 30 H2O)",-205.99,7697-37-2*820,,
Nitric acid,"HON(O)O (aq, 50 H2O)",-206,7697-37-2*822,,
Nitric acid,"HON(O)O (aq, 100 H2O)",-206.01,7697-37-2*828,,
Nitric acid,"HON(O)O (aq, 500 H2O)",-206.13,7697-37-2*833,,
Nitric acid,"HON(O)O (aq, 1000 H2O)",-206.19,7697-37-2*839,,
Nitric acid,"HON(O)O (aq, 2000 H2O)",-206.26,7697-37-2*841,,
Nitric acid,"HON(O)O (aq, 5000 H2O)",-206.33,7697-37-2*844,,
Nitric acid,"HON(O)O (aq, 10000 H2O)",-206.38,7697-37-2*850,,
Nitric acid,"HON(O)O (aq, 50000 H2O)",-206.45,7697-37-2*855,,
Nitric acid,"HON(O)O (aq, 55.51 H2O)",-206,7697-37-2*891,,
Nitric acid,"HON(O)O (aq, 555.1 H2O)",-206.13,7697-37-2*895,,
Diazene cation,"[HNNH]+ (g, trans-iso-cis equilib)",1125.91,76986-17-9*0,,
Diazene cation,"[HNNH]+ (g, trans-cis equilib)",1125.64,76986-17-9*1,,
Sulfur,S (g),279.07,7704-34-9*0,,
Sulfur,"S (cr,l)",0,7704-34-9*500,,
Diazirinylium,"[HC(NN)]+ (g, singlet)",1381.2,77116-26-8*2,,
Hydroxymethyleneoxonium,[CH2OOH]+ (g),782.83,77144-12-8*0,,
Hydrogen peroxide,HOOH (g),-135.407,7722-84-1*0,,
Hydrogen peroxide,"HOOH (g, ortho)",-135.407,7722-84-1*1,,
Hydrogen peroxide,"HOOH (g, para)",-135.407,7722-84-1*2,,
Hydrogen peroxide,"HOOH (cr,l)",-187.291,7722-84-1*500,,
Hydrogen peroxide,HOOH (aq),-190.72,7722-84-1*800,,
Dibromine,Br2 (g),30.9,7726-95-6*0,,
Dibromine,"Br2 (cr,l)",0,7726-95-6*500,,
Dibromine,Br2 (aq),-2.25,7726-95-6*800,,
Dinitrogen,N2 (g),0,7727-37-9*0,,
Dinitrogen,"N2 (aq, undissoc)",-10.3,7727-37-9*1000,,
Water,H2O (g),-241.808,7732-18-5*0,,
Water,"H2O (g, ortho)",-241.808,7732-18-5*1,,
Water,"H2O (g, para)",-241.808,7732-18-5*2,,
Water,"H2O (cr, l, eq.press.)",-285.804,7732-18-5*499,,
Water,"H2O (cr,l)",-285.802,7732-18-5*500,,
Water,"H2O (cr, eq.press.)",-292.717,7732-18-5*509,,
Water,H2O (cr),-292.715,7732-18-5*510,,
Water,"H2O (l, eq.press.)",-285.804,7732-18-5*589,,
Water,H2O (l),-285.802,7732-18-5*590,,
1-Chloropropyne,CH3CCCl (g),187.9,7747-84-4*0,,
m-Chlorophenide,"[C6H4Cl]- (g, meta)",162.3,77748-34-6*0,,
p-Chlorophenide,"[C6H4Cl]- (g, para)",169.1,77748-42-6*0,,
Ethenedione anion,[OCCO]- (g),-147.1,77783-15-4*0,,
Deuterium molecule,D2 (g),0,7782-39-0*0,,
Difluorine,F2 (g),0,7782-41-4*0,,
Dioxygen,O2 (g),0,7782-44-7*0,,
Dioxygen,"O2 (g, triplet)",0,7782-44-7*1,,
Dioxygen,"O2 (aq, undissoc)",-11.963,7782-44-7*1000,,
Dioxygen,"O2 (g, singlet)",94.383,7782-44-7*2,,
Dichlorine,Cl2 (g),0,7782-50-5*0,,
Dichlorine,"Cl2 (aq, undissoc)",-16.473,7782-50-5*1000,,
Dichlorine,"Cl2 (cr,l)",-18.49,7782-50-5*500,,
Nitrous acid,HONO (g),-78.621,7782-77-6*0,,
Nitrous acid,"HONO (g, trans)",-79.107,7782-77-6*1,,
Nitrous acid,"HONO (g, cis)",-77.71,7782-77-6*2,,
Hydrazoic acid,HNNN (g),291.73,7782-79-8*0,,
Hydrazoic acid,"HNNN (aq, undissoc)",257.74,7782-79-8*1000,,
Hydrazoic acid,"HNNN (cr,l)",261.61,7782-79-8*500,,
Hydrazoic acid,HNNN (aq),272.72,7782-79-8*800,,
Sulfurous acid,S(O)(OH)2 (g),-520.83,7782-99-2*0,,
Sulfurous acid,"S(O)(OH)2 (g, trans)",-517.7,7782-99-2*1,,
Sulfurous acid,"S(O)(OH)2 (aq, undissoc)",-606.5,7782-99-2*1000,,
Sulfurous acid,"S(O)(OH)2 (g, cis)",-521.53,7782-99-2*2,,
Sulfurous acid,"S(O)(OH)2 (g, gauche)",-507.5,7782-99-2*3,,
Sulfurous acid,"S(O)(OH)2 (aq, 100 H2O)",-610.1,7782-99-2*828,,
Sulfurous acid,"S(O)(OH)2 (aq, 150 H2O)",-610.82,7782-99-2*829,,
Sulfurous acid,"S(O)(OH)2 (aq, 200 H2O)",-611.36,7782-99-2*830,,
Sulfurous acid,"S(O)(OH)2 (aq, 300 H2O)",-612.16,7782-99-2*831,,
Sulfurous acid,"S(O)(OH)2 (aq, 400 H2O)",-612.76,7782-99-2*832,,
Sulfurous acid,"S(O)(OH)2 (aq, 500 H2O)",-613.27,7782-99-2*833,,
Sulfurous acid,"S(O)(OH)2 (aq, 750 H2O)",-614.21,7782-99-2*836,,
Sulfurous acid,"S(O)(OH)2 (aq, 1000 H2O)",-614.9,7782-99-2*839,,
Sulfurous acid,"S(O)(OH)2 (aq, 1500 H2O)",-615.99,7782-99-2*840,,
Sulfurous acid,"S(O)(OH)2 (aq, 2000 H2O)",-616.74,7782-99-2*841,,
Sulfurous acid,"S(O)(OH)2 (aq, 3000 H2O)",-617.78,7782-99-2*842,,
Sulfurous acid,"S(O)(OH)2 (aq, 4000 H2O)",-618.52,7782-99-2*843,,
Sulfurous acid,"S(O)(OH)2 (aq, 5000 H2O)",-619.11,7782-99-2*844,,
Sulfurous acid,"S(O)(OH)2 (aq, 7500 H2O)",-620.09,7782-99-2*847,,
Sulfurous acid,"S(O)(OH)2 (aq, 10000 H2O)",-620.68,7782-99-2*850,,
Sulfurous acid,"S(O)(OH)2 (aq, 2500 H2O)",-617.3,7782-99-2*898,,
Sulfurous acid,"S(O)(OH)2 (aq, 3500 H2O)",-618.19,7782-99-2*899,,
Sulfurous acid,"S(O)(OH)2 (aq, 250 H2O)",-611.79,7782-99-2*908,,
Hydrogen sulfide,H2S (g),-20.3,7783-06-4*0,,
Oxygen difluoride,FOF (g),24.55,7783-41-7*0,,
Difluorodioxidane,FOOF (g),31.66,7783-44-0*0,,
Nitrogen trifluoride,NF3 (g),-131.61,7783-54-2*0,,
Tetrafluorosilane,SiF4 (g),-1614.28,7783-61-1*0,,
Nitrosyl fluoride,FNO (g),-87.83,7789-25-5*0,,
Iodine monobromide,IBr (g),40.78,7789-33-5*0,,
Chlorine fluoride,ClF (g),-55.712,7790-89-8*0,,
Chlorine trifluoride,FCl(F)F (g),-162.72,7790-91-2*0,,
Hypochlorous acid,HOCl (g),-76.781,7790-92-3*0,,
Hypochlorous acid,"HOCl (aq, undissoc)",-125.524,7790-92-3*1000,,
Hypochlorous acid,HOCl (aq),-110.485,7790-92-3*800,,
Chloric acid,HOCl(O)O (g),-6.5,7790-93-4*0,,
Iodine monochloride,ICl (g),17.391,7790-99-0*0,,
Iodine monochloride,"ICl (cr,l)",-35.537,7790-99-0*500,,
Iodine monochloride,ICl (cr),-35.537,7790-99-0*510,,
Iodine monochloride,ICl (l),-24.048,7790-99-0*590,,
Chloro hypochlorite,ClOCl (g),77.98,7791-21-1*0,,
Sulfuryl dichloride,OS(O)Cl2 (g),-354.22,7791-25-5*0,,
iso-Pentane,CH3CH2CH(CH3)2 (g),-152.96,78-78-4*0,,
iso-Pentane,CH3CH2CH(CH3)2 (l),-178.18,78-78-4*500,,
Isoprene,CH2C(CH3)CHCH2 (g),75.76,78-79-5*0,,
Isoprene,"CH2C(CH3)CHCH2 (cr,l)",48.98,78-79-5*500,,
2-Butanone,CH3CH2C(O)CH3 (g),-238.29,78-93-3*0,,
2-Butanone,"CH3CH2C(O)CH3 (cr,l)",-273.21,78-93-3*500,,
3-Buten-2-one,CH3C(O)CHCH2 (g),-110.83,78-94-4*0,,
3-Buten-2-one,"CH3C(O)CHCH2 (g, trans)",-111.53,78-94-4*1,,
3-Buten-2-one,"CH3C(O)CHCH2 (g, cis)",-109.7,78-94-4*2,,
"1,3-Butadiyne-1,4-diyl",CCCC (g),1062.18,78015-07-3*0,,
"1,3-Butadiyne-1,4-diyl","CCCC (g, triplet)",1062.18,78015-07-3*1,,
"1,3-Butadiyne-1,4-diyl","CCCC (g, singlet)",1093.75,78015-07-3*2,,
"3-Methanetetrayl-1,2-cyclopropanediylidene",CC(CC) (g),1164.1,78015-08-4*0,,
Hydroxylamine,NH2OH (g),-43.42,7803-49-8*0,,
Hydroxylamine,"NH2OH (g, trans)",-43.43,7803-49-8*1,,
Hydroxylamine,"NH2OH (aq, undissoc)",-97,7803-49-8*1000,,
Hydroxylamine,"NH2OH (g, cis)",-25.9,7803-49-8*2,,
Hydroxylamine,"NH2OH (cr,l)",-107.43,7803-49-8*500,,
Hydrazine monohydrate,(NH2NH2)(H2O) (l),-242.58,7803-57-8*500,,
Silane,SiH4 (g),33.02,7803-62-5*0,,
Isocyanomethylium,[CH2NC]+ (g),1270.5,78269-43-9*0,,
Isocyanomethyliumylidene,[CNC]+ (g),1621.2,78271-45-1*0,,
Silicon carbide cation,[SiC]+ (g),1609.4,78393-58-5*0,,
Hydroxysilyl anion,[SiH2OH]- (g),-227,78450-47-2*0,,
Hydroxysilyl anion,"[SiH2OH]- (g, syn)",-227.2,78450-47-2*1,,
Hydroxysilyl anion,"[SiH2OH]- (g, anti)",-226.8,78450-47-2*2,,
Bicyclo[1.1.0]but-3-ene,CH2(CCH)CH (g),474.2,78525-41-4*0,,
1-Ethynyl-2-propyn-1-yl,CHCCHCCH (g),575.45,78596-35-7*0,,
Isocyanomethylene,HCNC (g),585.4,78694-65-2*0,,
Isocyanomethylene,"HCNC (g, singlet)",584.4,78694-65-2*1,,
Isocyanomethylene,"HCNC (g, triplet)",586.3,78694-65-2*2,,
Diisocyanogen,CNNC (g),613.2,78800-21-2*0,,
Indane cation,[C6H4(CH2CH2CH2)]+ (g),879.5,78854-02-1*0,,
Oxoethanide,[CH3CO]- (g),-49.5,78944-68-0*0,,
Carbamoyl anion,[NH2CO]- (g),-87.8,78944-69-1*0,,
Hydroxyformyl anion,[HOCO]- (g),-321.39,78944-70-4*0,,
Hydroxyformyl anion,"[HOCO]- (g, trans)",-315.44,78944-70-4*1,,
Hydroxyformyl anion,"[HOCO]- (g, cis)",-322.11,78944-70-4*2,,
Benzoyl anion,[C6H5CO]- (g),57.6,78944-74-8*0,,
1-Oxo-2-propenide,[CH2CHCO]- (g),46,78944-75-9*0,,
1-Oxo-2-propenide,"[CH2CHCO]- (g, I, trans)",46,78944-75-9*1,,
1-Oxo-2-propenide,"[CH2CHCO]- (g, II)",78.7,78944-75-9*2,,
1-Ethylium-1-ylidene,[CH3C]+ (g),1328.3,78949-84-5*0,,
"1,1,2-Trichloroethane",CH2ClCHCl2 (g),-147.3,79-00-5*0,,
"1,1,2-Trichloroethane",CH2ClCHCl2 (l),-187.6,79-00-5*500,,
Trichloroethene,CHClCCl2 (g),-14.2,79-01-6*0,,
Trichloroethene,CHClCCl2 (l),-48.8,79-01-6*590,,
Propionic acid,CH3CH2C(O)OH (g),-453.67,79-09-4*0,,
Propionic acid,"CH3CH2C(O)OH (g, syn)",-453.67,79-09-4*1,,
Propionic acid,"CH3CH2C(O)OH (g, anti)",-433,79-09-4*2,,
Propionic acid,"CH3CH2C(O)OH (cr,l)",-509.52,79-09-4*500,,
Methyl acetate,CH3C(O)OCH3 (g),-413,79-20-9*0,,
Methyl acetate,"CH3C(O)OCH3 (g, syn)",-413,79-20-9*1,,
Methyl acetate,"CH3C(O)OCH3 (g, anti)",-382,79-20-9*2,,
Methyl acetate,CH3C(O)OCH3 (l),-445.59,79-20-9*500,,
Nitroethane,CH3CH2N(O)O (g),-102.75,79-24-3*0,,
Nitroethane,"CH3CH2N(O)O (cr,l)",-144.1,79-24-3*500,,
Tetrabromoethene,CBr2CBr2 (g),190.2,79-28-7*0,,
"2,3-Dimethylbutane",CH3CH(CH3)CH(CH3)CH3 (g),-177.59,79-29-8*0,,
"2,3-Dimethylbutane","CH3CH(CH3)CH(CH3)CH3 (cr,l)",-206.92,79-29-8*500,,
"1,1,2,2-Tetrachloroethane",CHCl2CHCl2 (g),-156.1,79-34-5*0,,
"1,1,2,2-Tetrachloroethane","CHCl2CHCl2 (cr,l)",-201.8,79-34-5*500,,
3-Methylenecyclopropene cation,[CH2C(CHCH)]+ (g),1174.7,79105-72-9*0,,
Dioxymethylidyne,COO (g),301.1,791121-04-5*0,,
1-Naphthalenylium,[C6H4(CCHCHCH)]+ (g),1174.8,79319-68-9*0,,
2-Naphthalenylium,[C6H4(CHCCHCH)]+ (g),1177.8,79319-69-0*0,,
sec-Butyl anion,[CH3CH2CHCH3]- (g),78.9,79431-00-8*0,,
n-Butyl anion,[CH3CH2CH2CH2]- (g),81.3,79431-01-9*0,,
1-Ethynyl-2-propynylium,[CHCCHCCH]+ (g),1378.7,79530-50-0*0,,
3H-Diazirine cation,[CH2(NN)]+ (g),1322,796039-16-2*0,,
Benzaldehyde cation,[C6H5C(O)H]+ (g),880.3,80226-59-1*0,,
Cycloprop-1-enylide,[CH2(CHC)]- (g),369.3,80251-77-0*0,,
Hydroxyoxoammoniumyl,[HONO]+ (g),977.7,80371-48-8*0,,
Hydroxyoxoammoniumyl,"[HONO]+ (g, trans)",977.7,80371-48-8*1,,
Hydroxyoxoammoniumyl,"[HONO]+ (g, cis)",1008.5,80371-48-8*2,,
1-Ethenylium-1-yl,[CCH2]+ (g),1507.1,80541-07-7*0,,
Tetrahedrane cation,[CH(CH(CHCH))]+ (g),1318.6,80826-01-3*0,,
Benzvalene cation,[((CHCH)(CH(CHCH)CH))]+ (g),1184.8,81050-63-7*0,,
Methylamine anion,[CH3NH2]- (g),69.4,81096-79-9*0,,
Oxoiodonium,[IO]+ (g),1063.2,81182-81-2*0,,
"3-Methyl-1,2-pentadien-4-yne",CH2CC(CH3)CCH (g),403.5,813466-14-7*0,,
3-Ethenylidenecyclobutene,CH2CC(CHCHCH2) (g),392.5,813466-23-8*0,,
1-Ethynylcyclobutene,HCCC(CHCH2CH2) (g),388,813466-25-0*0,,
Silyloxy,SiH3O (g),0.6,81429-20-1*0,,
Aquacarbon,"H2OC (g, triplet)",441.1,81434-73-3*1,,
Aquacarbon,"H2OC (g, singlet vdW)",465.5,81434-73-3*102,,
Isocyanomethanide,[CH2NC]- (g),250.96,81704-80-5*0,,
Isoformyl anion,[COH]- (g),58.4,81747-63-9*0,,
Isoformyl anion,"[(CO)(H)]- (g, vdW singlet ?)",58.4,81747-63-9*1,,
Isoformyl anion,"[COH]- (g, triplet)",268,81747-63-9*2,,
1-Hydroxyethenyl,CH2COH (g),114.93,81847-74-7*0,,
"1,3-Cyclobutadien-1-ylium",[C(CHCHCH)]+ (g),1383.4,81913-77-1*0,,
"1,3-Cyclobutadien-1-ylium","[C(CHCHCH)]+ (g, triplet)",1468.5,81913-77-1*1,,
"1,3-Cyclobutadien-1-ylium","[C(CHCHCH)]+ (g, singlet)",1383.4,81913-77-1*2,,
"1,3,5-Hexatriynylium","[CCCCCCH]+ (g, triplet)",1922.8,81932-75-4*1,,
"1,3,5-Hexatriynylium","[CCCCCCH]+ (g, singlet)",1961.4,81932-75-4*2,,
"1,2,3-Butatrien-1-ylium",[CH2CCCH]+ (g),1270.1,81932-79-8*0,,
"1,2,3-Butatrien-1-ylium","[CH2CCCH]+ (g, triplet)",1426.2,81932-79-8*1,,
"1,2,3-Butatrien-1-ylium","[CH2CCCH]+ (g, singlet)",1270.1,81932-79-8*2,,
"trans-1,3,5-Hexatriene","CH2CHCHCHCHCH2 (g, trans)",164.2,821-07-8*0,,
Divinylacetylene,CH2CHCCCHCH2 (g),350.8,821-08-9*0,,
Divinylacetylene,"CH2CHCCCHCH2 (g, trans)",351.4,821-08-9*1,,
Divinylacetylene,"CH2CHCCCHCH2 (g, cis)",350.5,821-08-9*2,,
Cyclobutene,CH2(CH2CHCH) (g),161.04,822-35-5*0,,
2-Butynyl,CH3CCCH2 (g),310.8,82252-88-8*0,,
Nitrosomethylidyne,CNO (g),390.7,82267-15-0*0,,
Ethylimidogen anion,[CH3CH2N]- (g),263.4,82539-33-1*0,,
Methylimidogen anion,[CH3N]- (g),313.5,82539-34-2*0,,
2-Propynylidyne anion,[CCCH]- (g),545.55,82893-67-2*0,,
Propargylenide,[HCCCH]- (g),437.7,82906-05-6*0,,
Propargylenide,"[HCCCH]- (g, transoid 2B)",437,82906-05-6*1,,
Propargylenide,"[HCCCH]- (g, cisoid 2A)",439.5,82906-05-6*2,,
C=O-C cation,[COC]+ (g),1592.9,83483-98-1*0,,
C=O-C cation,"[COC]+ (g, doublet)",1592.9,83483-98-1*1,,
C=O-C cation,"[COC]+ (g, quartet)",1820.9,83483-98-1*2,,
Isocyanogen,CNCN (g),414.4,83951-85-3*0,,
Ethynol cation,[HCCOH]+ (g),1061.2,84005-02-7*0,,
Propyn-1-ol cation,[CH3CCOH]+ (g),951.7,84005-04-9*0,,
Acrolein cation,[CH2CHCHO]+ (g),910.05,84005-05-0*0,,
Acrolein cation,"[CH2CHCHO]+ (g, trans)",909.87,84005-05-0*1,,
Acrolein cation,"[CH2CHCHO]+ (g, cis)",921,84005-05-0*2,,
1-Buten-3-ynylium,[HCCCHCH]+ (g),1480.3,84654-85-3*0,,
1-Buten-3-ynylium,"[HCCCHCH]+ (g, trans)",1479.9,84654-85-3*1,,
1-Buten-3-ynylium,"[HCCCHCH]+ (g, cis)",1480.6,84654-85-3*2,,
2-Propen-3-yliumylidene,[CHCHCH]+ (g),1491.5,84654-86-4*0,,
Aminomethylidyne,CNH2 (g),368.4,84654-89-7*0,,
1-Propen-1-yl-3-ylidene,CHCHCH (g),653.3,84654-90-0*0,,
1-Propen-1-yl-3-ylidene,"CHCHCH (g, quartet)",653.3,84654-90-0*1,,
1-Propen-1-yl-3-ylidene,"CHCHCH (g, c-c quartet)",653.3,84654-90-0*11,,
1-Propen-1-yl-3-ylidene,"CHCHCH (g, c-t quartet)",653.2,84654-90-0*12,,
1-Propen-1-yl-3-ylidene,"CHCHCH (g, t-t quartet)",662.3,84654-90-0*13,,
1-Propen-1-yl-3-ylidene,"CHCHCH (g, doublet)",696.4,84654-90-0*2,,
Pentatetraen-1-ide,[HCCCCCH2]- (g),434,849427-36-7*0,,
Phenanthrene,C6H4(C2H2(CC(C4H4))) (g),203.19,85-01-8*0,,
Phenanthrene,"C6H4(C2H2(CC(C4H4))) (cr,l)",111.04,85-01-8*500,,
Propylidyne,CH3CH2C (g),483,85056-54-8*0,,
Propylidyne,"CH3CH2C (g, doublet)",483,85056-54-8*1,,
Propylidyne,"CH3CH2C (g, quartet)",613.4,85056-54-8*2,,
Peroxychlorite,[OClOO]- (g),-114.9,852472-63-0*0,,
Peroxychlorite,"[OClOO]- (g, triplet)",-114.9,852472-63-0*1,,
Peroxychlorite,"[OClOO]- (g, singlet)",-33.1,852472-63-0*2,,
2-Cyanovinylium,"[CHCHCN]+ (g, triplet)",1515.2,85398-67-0*2,,
2-Cyanovinylium,"[CHCHCN]+ (g, anti triplet)",1515.2,85398-67-0*21,,
2-Cyanovinylium,"[CHCHCN]+ (g, syn triplet)",1515.3,85398-67-0*22,,
Cyanoacetylene cation,[HCCCN]+ (g),1497.89,85398-68-1*0,,
2-Cyclopropen-1-ylium-1-yl,[C(CHCH)]+ (g),1380.8,85398-75-0*0,,
1-Cyanovinylium,[CH2CCN]+ (g),1317.1,85399-09-3*0,,
3-Diaziridinylidene,C(NHNH) (g),515,85513-79-7*0,,
3-Diaziridinylidene,"C(NHNH) (g, anti)",515,85513-79-7*1,,
3-Diaziridinylidene,"C(NHNH) (g, syn)",530.3,85513-79-7*2,,
Hydrobromate ion,[HBr]- (g),-12,85532-97-4*0,,
Fluoroethynide,[CCF]- (g),137.5,85905-56-2*0,,
Formylethynyl anion,[CCCHO]- (g),101.8,85905-64-2*0,,
"1,3,5-Hexatriynide",[CCCCCCH]- (g),644.1,85905-65-3*0,,
1-Ethylium-1-yl,[CH3CH]+ (g),1174.7,85944-79-2*0,,
Silicon carbide anion,[SiC]- (g),513.4,86017-99-4*0,,
"1,3-Butadienyl",CH2CHCHCH (g),363.06,86181-68-2*0,,
"1,3-Butadienyl","CH2CHCHCH (g, trans-trans)",361.8,86181-68-2*11,,
"1,3-Butadienyl","CH2CHCHCH (g, trans-cis)",364.5,86181-68-2*12,,
"1,3-Butadienyl","CH2CHCHCH (g, cis-trans)",374.5,86181-68-2*21,,
"1,3-Butadienyl","CH2CHCHCH (g, gauche-cis)",375.4,86181-68-2*22,,
"1,3-Butadienylium",[CH2CHCHCH]+ (g),1123.7,86181-69-3*0,,
"1,3-Butadienylium","[CH2CHCHCH]+ (g, triplet)",1246.5,86181-69-3*1,,
"1,3-Butadienylium","[CH2CHCHCH]+ (g, singlet)",1123.7,86181-69-3*2,,
"Bicyclo[1.1.1]pentane-1,3-diyl","C(CH2)3C (g, triplet)",766.1,863892-18-6*1,,
Methoxyoxoniumylidene,[CH3OO]+ (g),1003.49,86475-50-5*0,,
